district,mandal,date,rain_(mm),min_humidity_(%),max_humidity_(%),date_yyyy_mm,_qc_missing,_qc_outlier_rain,_qc_imputed
Mahabubnagar,Nawabpet,2025-11-06,0.0,58.9,96.9,2025-11,False,False,False
Mahabubnagar,Nawabpet,2025-10-06,0.0,67.8,95.5,2025-10,False,False,False
Mahabubnagar,Nawabpet,2025-09-06,2.8,43.9,96.0,2025-09,False,False,False
Mahabubnagar,Nawabpet,2025-06-13,4.3,70.1,99.9,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-14,4.7,69.7,96.9,2025-06,False,True,False
Mahabubnagar,Nawabpet,2025-06-15,0.8,74.9,97.9,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-16,3.9,74.8,98.5,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-17,2.0,68.8,98.9,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-18,0.0,58.4,94.0,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-19,0.0,53.4,89.5,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-20,0.0,55.4,91.9,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-21,0.4,58.9,95.5,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-22,0.0,50.2,93.0,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-23,0.4,42.7,90.5,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-24,0.0,48.6,92.5,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-25,4.2,64.9,96.9,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-26,28.4,68.8,98.5,2025-06,False,True,False
Mahabubnagar,Nawabpet,2025-06-27,0.0,71.1,93.0,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-28,3.2,58.9,92.5,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-29,0.0,53.4,90.5,2025-06,False,False,False
Mahabubnagar,Nawabpet,2025-06-30,3.5,68.3,97.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-04-06,3.6,66.9,100.0,2025-04,False,False,False
Mahabubnagar,Rajapur,2025-08-06,0.0,58.2,100.0,2025-08,False,False,False
Mahabubnagar,Rajapur,2025-12-06,43.7,77.3,100.0,2025-12,False,True,False
Mahabubnagar,Rajapur,2025-02-06,0.0,63.8,100.0,2025-02,False,False,False
Mahabubnagar,Rajapur,2025-01-06,0.0,70.7,100.0,2025-01,False,False,False
Mahabubnagar,Rajapur,2025-07-06,0.0,57.7,100.0,2025-07,False,False,False
Mahabubnagar,Rajapur,2025-06-06,0.0,68.8,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-03-06,0.0,68.8,100.0,2025-03,False,False,False
Mahabubnagar,Rajapur,2025-05-06,2.1,59.2,100.0,2025-05,False,False,False
Mahabubnagar,Rajapur,2025-11-06,1.4,73.9,100.0,2025-11,False,False,False
Mahabubnagar,Rajapur,2025-10-06,0.3,81.8,100.0,2025-10,False,False,False
Mahabubnagar,Rajapur,2025-09-06,1.4,66.4,100.0,2025-09,False,False,False
Mahabubnagar,Rajapur,2025-06-13,21.3,87.2,100.0,2025-06,False,True,False
Mahabubnagar,Rajapur,2025-06-14,0.0,79.8,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-15,2.8,89.0,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-16,2.6,85.7,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-17,2.4,82.0,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-18,0.0,76.8,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-19,0.3,72.2,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-20,0.0,69.7,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-21,0.0,76.3,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-22,0.0,68.3,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-23,0.0,63.8,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-24,0.0,67.4,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-25,0.9,81.5,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-26,23.4,79.2,100.0,2025-06,False,True,False
Mahabubnagar,Rajapur,2025-06-27,0.9,83.9,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-28,1.1,73.5,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-29,0.3,70.1,100.0,2025-06,False,False,False
Mahabubnagar,Rajapur,2025-06-30,1.9,80.1,100.0,2025-06,False,False,False
Mancherial,Bellampalle,2025-04-06,0.0,43.0,86.0,2025-04,False,False,False
Mancherial,Bellampalle,2025-08-06,0.0,31.9,69.5,2025-08,False,False,False
Mancherial,Bellampalle,2025-12-06,0.0,59.8,90.9,2025-12,False,False,False
Mancherial,Bellampalle,2025-02-06,0.0,42.2,73.6,2025-02,False,False,False
Mancherial,Bellampalle,2025-01-06,0.0,53.9,76.7,2025-01,False,False,False
Mancherial,Bellampalle,2025-07-06,0.0,36.9,78.9,2025-07,False,False,False
Mancherial,Bellampalle,2025-06-06,0.0,42.2,87.4,2025-06,False,False,False
Mancherial,Bellampalle,2025-03-06,0.0,50.2,77.6,2025-03,False,False,False
Mancherial,Bellampalle,2025-05-06,0.0,41.1,70.9,2025-05,False,False,False
Mancherial,Bellampalle,2025-11-06,4.7,55.9,98.2,2025-11,False,True,False
Mancherial,Bellampalle,2025-10-06,3.2,67.0,90.1,2025-10,False,False,False
Mancherial,Bellampalle,2025-09-06,1.6,35.8,91.8,2025-09,False,False,False
Mancherial,Bellampalle,2025-06-13,0.0,54.9,94.9,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-14,0.0,53.9,93.5,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-15,0.0,50.6,95.4,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-16,0.0,61.2,85.7,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-17,26.0,59.8,99.1,2025-06,False,True,False
Mancherial,Bellampalle,2025-06-18,0.0,54.9,86.9,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-19,0.0,53.9,72.7,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-20,0.0,59.8,78.9,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-21,0.0,54.4,76.7,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-22,3.3,49.0,97.7,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-23,8.1,53.4,99.5,2025-06,False,True,False
Mancherial,Bellampalle,2025-06-24,8.4,66.1,99.5,2025-06,False,True,False
Mancherial,Bellampalle,2025-06-25,24.4,67.5,100.0,2025-06,False,True,False
Mancherial,Bellampalle,2025-06-26,1.0,77.3,100.0,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-27,0.0,76.0,96.8,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-28,0.0,61.2,95.4,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-29,0.0,57.4,87.9,2025-06,False,False,False
Mancherial,Bellampalle,2025-06-30,17.2,69.2,99.6,2025-06,False,True,False
Mancherial,Bheemini,2025-04-06,7.2,44.6,92.3,2025-04,False,True,False
Mancherial,Bheemini,2025-08-06,0.0,37.9,69.2,2025-08,False,False,False
Mancherial,Bheemini,2025-12-06,0.0,64.4,95.1,2025-12,False,False,False
Mancherial,Bheemini,2025-02-06,0.0,41.1,67.8,2025-02,False,False,False
Mancherial,Bheemini,2025-01-06,0.0,52.1,72.0,2025-01,False,False,False
Mancherial,Bheemini,2025-07-06,0.0,41.4,79.3,2025-07,False,False,False
Mancherial,Bheemini,2025-06-06,0.0,48.8,76.5,2025-06,False,False,False
Mancherial,Bheemini,2025-03-06,0.0,48.0,72.3,2025-03,False,False,False
Mancherial,Bheemini,2025-05-06,0.0,42.3,74.2,2025-05,False,False,False
Mancherial,Bheemini,2025-11-06,5.9,55.8,97.3,2025-11,False,True,False
Mancherial,Bheemini,2025-10-06,0.0,66.8,89.3,2025-10,False,False,False
Mancherial,Bheemini,2025-09-06,2.9,36.8,92.3,2025-09,False,False,False
Mancherial,Bheemini,2025-06-13,0.0,59.3,93.2,2025-06,False,False,False
Mancherial,Bheemini,2025-06-14,0.0,57.3,88.8,2025-06,False,False,False
Mancherial,Bheemini,2025-06-15,0.0,53.7,90.3,2025-06,False,False,False
Mancherial,Bheemini,2025-06-16,0.0,59.3,82.6,2025-06,False,False,False
Mancherial,Bheemini,2025-06-17,17.4,62.3,98.9,2025-06,False,True,False
Mancherial,Bheemini,2025-06-18,0.0,59.3,88.8,2025-06,False,False,False
Mancherial,Bheemini,2025-06-19,0.0,56.3,69.6,2025-06,False,False,False
Mancherial,Bheemini,2025-06-20,0.0,59.8,78.8,2025-06,False,False,False
Mancherial,Bheemini,2025-06-21,1.6,55.2,85.0,2025-06,False,False,False
Mancherial,Bheemini,2025-06-22,17.5,51.5,97.8,2025-06,False,True,False
Mancherial,Bheemini,2025-06-23,8.6,64.9,99.3,2025-06,False,True,False
Mancherial,Bheemini,2025-06-24,39.3,67.8,100.0,2025-06,False,True,False
Mancherial,Bheemini,2025-06-25,43.2,73.5,100.0,2025-06,False,True,False
Mancherial,Bheemini,2025-06-26,0.0,75.8,100.0,2025-06,False,False,False
Mancherial,Bheemini,2025-06-27,0.0,74.8,94.2,2025-06,False,False,False
Mancherial,Bheemini,2025-06-28,0.0,64.9,92.3,2025-06,False,False,False
Mancherial,Bheemini,2025-06-29,0.0,58.3,88.4,2025-06,False,False,False
Mancherial,Bheemini,2025-06-30,26.1,69.2,100.0,2025-06,False,True,False
Mancherial,Bhimaram,2025-04-06,0.0,42.9,89.3,2025-04,False,False,False
Mancherial,Bhimaram,2025-08-06,0.0,33.2,71.2,2025-08,False,False,False
Mancherial,Bhimaram,2025-12-06,10.7,62.2,100.0,2025-12,False,True,False
Mancherial,Bhimaram,2025-02-06,0.0,43.5,93.0,2025-02,False,False,False
Mancherial,Bhimaram,2025-01-06,0.0,53.8,96.3,2025-01,False,False,False
Mancherial,Bhimaram,2025-07-06,0.0,31.6,87.0,2025-07,False,False,False
Mancherial,Bhimaram,2025-06-06,0.0,40.2,83.8,2025-06,False,False,False
Mancherial,Bhimaram,2025-03-06,0.0,43.5,79.5,2025-03,False,False,False
Mancherial,Bhimaram,2025-05-06,0.0,38.8,95.3,2025-05,False,False,False
Mancherial,Bhimaram,2025-11-06,0.7,60.2,100.0,2025-11,False,False,False
Mancherial,Bhimaram,2025-10-06,1.8,73.2,97.9,2025-10,False,False,False
Mancherial,Bhimaram,2025-09-06,4.9,31.2,98.9,2025-09,False,True,False
Mancherial,Bhimaram,2025-06-13,0.0,59.2,98.3,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-14,0.0,57.8,98.8,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-15,13.6,51.7,100.0,2025-06,False,True,False
Mancherial,Bhimaram,2025-06-16,0.0,60.2,90.2,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-17,0.7,60.7,100.0,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-18,0.0,54.3,93.9,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-19,0.0,47.4,73.0,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-20,0.0,55.8,87.0,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-21,0.0,48.5,82.9,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-22,0.0,45.1,93.0,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-23,5.1,46.3,100.0,2025-06,False,True,False
Mancherial,Bhimaram,2025-06-24,4.6,64.0,100.0,2025-06,False,True,False
Mancherial,Bhimaram,2025-06-25,16.4,65.6,100.0,2025-06,False,True,False
Mancherial,Bhimaram,2025-06-26,0.0,75.1,100.0,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-27,1.6,68.0,100.0,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-28,0.0,68.0,86.4,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-29,0.0,57.3,93.0,2025-06,False,False,False
Mancherial,Bhimaram,2025-06-30,13.2,69.2,100.0,2025-06,False,True,False
Mancherial,Chennur,2025-04-06,0.0,44.7,90.5,2025-04,False,False,False
Mancherial,Chennur,2025-08-06,0.0,38.2,75.6,2025-08,False,False,False
Mancherial,Chennur,2025-12-06,2.3,62.6,100.0,2025-12,False,False,False
Mancherial,Chennur,2025-02-06,0.0,43.1,85.3,2025-02,False,False,False
Mancherial,Chennur,2025-01-06,0.0,54.0,91.3,2025-01,False,False,False
Mancherial,Chennur,2025-07-06,0.0,34.9,78.5,2025-07,False,False,False
Mancherial,Chennur,2025-06-06,0.0,45.2,80.6,2025-06,False,False,False
Mancherial,Chennur,2025-03-06,0.0,46.2,77.9,2025-03,False,False,False
Mancherial,Chennur,2025-05-06,0.0,41.9,82.7,2025-05,False,False,False
Mancherial,Chennur,2025-11-06,0.6,56.9,98.9,2025-11,False,False,False
Mancherial,Chennur,2025-10-06,0.0,64.8,90.5,2025-10,False,False,False
Mancherial,Chennur,2025-09-06,0.0,38.3,89.1,2025-09,False,False,False
Mancherial,Chennur,2025-06-13,0.0,52.0,93.7,2025-06,False,False,False
Mancherial,Chennur,2025-06-14,0.0,48.2,93.6,2025-06,False,False,False
Mancherial,Chennur,2025-06-15,3.7,51.0,96.7,2025-06,False,False,False
Mancherial,Chennur,2025-06-16,0.0,56.3,85.0,2025-06,False,False,False
Mancherial,Chennur,2025-06-17,6.1,59.0,100.0,2025-06,False,True,False
Mancherial,Chennur,2025-06-18,0.0,53.5,86.3,2025-06,False,False,False
Mancherial,Chennur,2025-06-19,0.0,49.9,68.9,2025-06,False,False,False
Mancherial,Chennur,2025-06-20,0.0,56.3,83.2,2025-06,False,False,False
Mancherial,Chennur,2025-06-21,0.0,49.4,79.3,2025-06,False,False,False
Mancherial,Chennur,2025-06-22,0.8,45.2,96.7,2025-06,False,False,False
Mancherial,Chennur,2025-06-23,6.0,51.0,100.0,2025-06,False,True,False
Mancherial,Chennur,2025-06-24,6.1,63.0,100.0,2025-06,False,True,False
Mancherial,Chennur,2025-06-25,13.6,62.2,100.0,2025-06,False,True,False
Mancherial,Chennur,2025-06-26,0.0,72.2,100.0,2025-06,False,False,False
Mancherial,Chennur,2025-06-27,3.2,71.3,100.0,2025-06,False,False,False
Mancherial,Chennur,2025-06-28,0.0,59.9,100.0,2025-06,False,False,False
Mancherial,Chennur,2025-06-29,0.0,54.9,91.3,2025-06,False,False,False
Mancherial,Chennur,2025-06-30,17.7,66.2,100.0,2025-06,False,True,False
Mancherial,Dandepalle,2025-04-06,1.0,39.2,86.3,2025-04,False,False,False
Mancherial,Dandepalle,2025-08-06,0.0,32.5,80.0,2025-08,False,False,False
Mancherial,Dandepalle,2025-12-06,1.3,63.9,99.7,2025-12,False,False,False
Mancherial,Dandepalle,2025-02-06,0.0,42.4,80.7,2025-02,False,False,False
Mancherial,Dandepalle,2025-01-06,0.0,49.7,82.9,2025-01,False,False,False
Mancherial,Dandepalle,2025-07-06,0.0,32.8,86.7,2025-07,False,False,False
Mancherial,Dandepalle,2025-06-06,0.0,44.8,89.0,2025-06,False,False,False
Mancherial,Dandepalle,2025-03-06,0.0,46.2,80.7,2025-03,False,False,False
Mancherial,Dandepalle,2025-05-06,0.0,37.7,75.8,2025-05,False,False,False
Mancherial,Dandepalle,2025-11-06,9.1,60.6,100.0,2025-11,False,True,False
Mancherial,Dandepalle,2025-10-06,2.0,67.1,97.3,2025-10,False,False,False
Mancherial,Dandepalle,2025-09-06,26.9,35.9,100.0,2025-09,False,True,False
Mancherial,Dandepalle,2025-06-13,23.5,74.2,100.0,2025-06,False,True,False
Mancherial,Dandepalle,2025-06-14,0.0,57.9,97.7,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-15,0.0,51.3,95.0,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-16,0.0,57.9,89.3,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-17,1.5,58.8,96.9,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-18,0.0,53.7,91.9,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-19,0.0,50.9,81.5,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-20,0.8,59.3,96.5,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-21,0.0,50.9,89.1,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-22,2.7,46.6,98.4,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-23,13.7,49.2,100.0,2025-06,False,True,False
Mancherial,Dandepalle,2025-06-24,1.1,61.1,99.8,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-25,7.1,59.3,100.0,2025-06,False,True,False
Mancherial,Dandepalle,2025-06-26,5.3,70.9,100.0,2025-06,False,True,False
Mancherial,Dandepalle,2025-06-27,1.7,78.8,100.0,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-28,1.4,57.4,98.0,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-29,0.0,57.4,91.5,2025-06,False,False,False
Mancherial,Dandepalle,2025-06-30,4.9,62.9,100.0,2025-06,False,True,False
Mancherial,Hajipur,2025-04-06,0.0,40.0,87.1,2025-04,False,False,False
Mancherial,Hajipur,2025-08-06,0.0,29.3,70.7,2025-08,False,False,False
Mancherial,Hajipur,2025-12-06,0.8,67.6,99.9,2025-12,False,False,False
Mancherial,Hajipur,2025-02-06,0.0,42.7,80.0,2025-02,False,False,False
Mancherial,Hajipur,2025-01-06,0.0,49.8,90.8,2025-01,False,False,False
Mancherial,Hajipur,2025-07-06,0.0,33.0,83.7,2025-07,False,False,False
Mancherial,Hajipur,2025-06-06,0.0,39.7,91.5,2025-06,False,False,False
Mancherial,Hajipur,2025-03-06,0.0,45.1,76.9,2025-03,False,False,False
Mancherial,Hajipur,2025-05-06,0.0,38.0,72.3,2025-05,False,False,False
Mancherial,Hajipur,2025-11-06,5.4,56.3,100.0,2025-11,False,True,False
Mancherial,Hajipur,2025-10-06,1.0,73.5,99.9,2025-10,False,False,False
Mancherial,Hajipur,2025-09-06,9.3,32.8,99.9,2025-09,False,True,False
Mancherial,Hajipur,2025-06-13,16.4,60.8,99.9,2025-06,False,True,False
Mancherial,Hajipur,2025-06-14,0.0,57.3,99.9,2025-06,False,False,False
Mancherial,Hajipur,2025-06-15,2.3,54.4,99.9,2025-06,False,False,False
Mancherial,Hajipur,2025-06-16,0.0,62.3,98.7,2025-06,False,False,False
Mancherial,Hajipur,2025-06-17,7.3,59.8,100.0,2025-06,False,True,False
Mancherial,Hajipur,2025-06-18,0.0,51.4,99.9,2025-06,False,False,False
Mancherial,Hajipur,2025-06-19,0.3,49.3,77.2,2025-06,False,False,False
Mancherial,Hajipur,2025-06-20,1.4,56.0,90.8,2025-06,False,False,False
Mancherial,Hajipur,2025-06-21,0.0,50.6,90.8,2025-06,False,False,False
Mancherial,Hajipur,2025-06-22,0.0,46.4,97.1,2025-06,False,False,False
Mancherial,Hajipur,2025-06-23,9.1,46.9,100.0,2025-06,False,True,False
Mancherial,Hajipur,2025-06-24,1.3,63.7,100.0,2025-06,False,False,False
Mancherial,Hajipur,2025-06-25,14.3,66.4,100.0,2025-06,False,True,False
Mancherial,Hajipur,2025-06-26,2.4,77.0,99.9,2025-06,False,False,False
Mancherial,Hajipur,2025-06-27,0.3,74.9,100.0,2025-06,False,False,False
Mancherial,Hajipur,2025-06-28,4.2,57.5,99.9,2025-06,False,False,False
Mancherial,Hajipur,2025-06-29,0.0,57.9,99.9,2025-06,False,False,False
Mancherial,Hajipur,2025-06-30,7.7,62.9,100.0,2025-06,False,True,False
Mancherial,Jaipur,2025-04-06,0.0,49.8,87.6,2025-04,False,False,False
Mancherial,Jaipur,2025-08-06,0.0,42.3,87.7,2025-08,False,False,False
Mancherial,Jaipur,2025-12-06,4.2,71.7,100.0,2025-12,False,False,False
Mancherial,Jaipur,2025-02-06,0.0,50.7,82.9,2025-02,False,False,False
Mancherial,Jaipur,2025-01-06,0.0,62.2,96.2,2025-01,False,False,False
Mancherial,Jaipur,2025-07-06,0.0,42.3,88.8,2025-07,False,False,False
Mancherial,Jaipur,2025-06-06,0.0,51.3,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-03-06,0.0,55.2,82.9,2025-03,False,False,False
Mancherial,Jaipur,2025-05-06,3.2,48.0,100.0,2025-05,False,False,False
Mancherial,Jaipur,2025-11-06,21.6,67.6,100.0,2025-11,False,True,False
Mancherial,Jaipur,2025-10-06,2.0,74.4,100.0,2025-10,False,False,False
Mancherial,Jaipur,2025-09-06,5.2,43.4,100.0,2025-09,False,True,False
Mancherial,Jaipur,2025-06-13,0.2,67.4,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-14,0.0,62.7,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-15,4.1,64.1,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-16,0.0,67.1,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-17,0.6,67.3,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-18,0.0,58.9,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-19,0.0,58.5,87.7,2025-06,False,False,False
Mancherial,Jaipur,2025-06-20,0.0,63.6,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-21,0.0,58.0,87.7,2025-06,False,False,False
Mancherial,Jaipur,2025-06-22,0.0,55.2,88.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-23,12.0,58.9,100.0,2025-06,False,True,False
Mancherial,Jaipur,2025-06-24,3.9,67.2,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-25,13.2,69.4,100.0,2025-06,False,True,False
Mancherial,Jaipur,2025-06-26,0.0,78.9,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-27,3.6,73.0,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-28,0.0,67.3,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-29,0.0,63.6,100.0,2025-06,False,False,False
Mancherial,Jaipur,2025-06-30,12.4,72.8,100.0,2025-06,False,True,False
Mancherial,Jannaram,2025-04-06,0.0,46.2,97.1,2025-04,False,False,False
Mancherial,Jannaram,2025-08-06,0.0,39.0,90.8,2025-08,False,False,False
Mancherial,Jannaram,2025-12-06,7.1,61.7,99.0,2025-12,False,True,False
Mancherial,Jannaram,2025-02-06,0.0,46.4,93.3,2025-02,False,False,False
Mancherial,Jannaram,2025-01-06,0.0,50.3,97.6,2025-01,False,False,False
Mancherial,Jannaram,2025-07-06,0.0,39.7,97.0,2025-07,False,False,False
Mancherial,Jannaram,2025-06-06,0.0,51.9,96.9,2025-06,False,False,False
Mancherial,Jannaram,2025-03-06,0.0,48.5,93.0,2025-03,False,False,False
Mancherial,Jannaram,2025-05-06,0.0,39.2,84.3,2025-05,False,False,False
Mancherial,Jannaram,2025-11-06,8.1,60.6,98.2,2025-11,False,True,False
Mancherial,Jannaram,2025-10-06,0.0,63.0,98.7,2025-10,False,False,False
Mancherial,Jannaram,2025-09-06,15.9,36.8,98.3,2025-09,False,True,False
Mancherial,Jannaram,2025-06-13,6.8,67.2,99.6,2025-06,False,True,False
Mancherial,Jannaram,2025-06-14,0.0,52.3,99.3,2025-06,False,False,False
Mancherial,Jannaram,2025-06-15,0.0,57.6,97.7,2025-06,False,False,False
Mancherial,Jannaram,2025-06-16,0.0,53.3,97.6,2025-06,False,False,False
Mancherial,Jannaram,2025-06-17,10.2,55.1,98.7,2025-06,False,True,False
Mancherial,Jannaram,2025-06-18,0.0,59.2,97.6,2025-06,False,False,False
Mancherial,Jannaram,2025-06-19,0.0,55.1,91.4,2025-06,False,False,False
Mancherial,Jannaram,2025-06-20,1.1,63.8,97.6,2025-06,False,False,False
Mancherial,Jannaram,2025-06-21,0.0,54.6,93.9,2025-06,False,False,False
Mancherial,Jannaram,2025-06-22,3.8,46.8,98.2,2025-06,False,False,False
Mancherial,Jannaram,2025-06-23,0.4,47.7,99.6,2025-06,False,False,False
Mancherial,Jannaram,2025-06-24,2.5,56.1,98.7,2025-06,False,False,False
Mancherial,Jannaram,2025-06-25,20.5,61.0,99.5,2025-06,False,True,False
Mancherial,Jannaram,2025-06-26,40.8,68.9,99.4,2025-06,False,True,False
Mancherial,Jannaram,2025-06-27,4.5,71.9,99.5,2025-06,False,False,False
Mancherial,Jannaram,2025-06-28,0.0,57.9,97.9,2025-06,False,False,False
Mancherial,Jannaram,2025-06-29,0.0,59.0,97.6,2025-06,False,False,False
Mancherial,Jannaram,2025-06-30,1.1,62.4,98.6,2025-06,False,False,False
Mancherial,Kannepalli,2025-04-06,0.0,43.3,93.2,2025-04,False,False,False
Mancherial,Kannepalli,2025-08-06,0.0,32.9,77.1,2025-08,False,False,False
Mancherial,Kannepalli,2025-12-06,0.0,60.6,100.0,2025-12,False,False,False
Mancherial,Kannepalli,2025-02-06,0.0,39.4,79.1,2025-02,False,False,False
Mancherial,Kannepalli,2025-01-06,0.0,51.1,90.0,2025-01,False,False,False
Mancherial,Kannepalli,2025-07-06,0.0,39.2,88.8,2025-07,False,False,False
Mancherial,Kannepalli,2025-06-06,0.0,42.8,91.2,2025-06,False,False,False
Mancherial,Kannepalli,2025-03-06,0.0,49.0,86.3,2025-03,False,False,False
Mancherial,Kannepalli,2025-05-06,0.0,38.3,73.6,2025-05,False,False,False
Mancherial,Kannepalli,2025-11-06,5.4,51.6,100.0,2025-11,False,True,False
Mancherial,Kannepalli,2025-10-06,0.6,68.7,98.0,2025-10,False,False,False
Mancherial,Kannepalli,2025-09-06,1.8,32.6,95.8,2025-09,False,False,False
Mancherial,Kannepalli,2025-06-13,0.0,54.3,100.0,2025-06,False,False,False
Mancherial,Kannepalli,2025-06-14,0.0,50.5,98.5,2025-06,False,False,False
Mancherial,Kannepalli,2025-06-15,0.0,50.0,99.6,2025-06,False,False,False
Mancherial,Kannepalli,2025-06-16,0.0,59.6,95.2,2025-06,False,False,False
Mancherial,Kannepalli,2025-06-17,20.1,60.6,100.0,2025-06,False,True,False
Mancherial,Kannepalli,2025-06-18,0.0,56.7,97.4,2025-06,False,False,False
Mancherial,Kannepalli,2025-06-19,0.0,54.3,82.1,2025-06,False,False,False
Mancherial,Kannepalli,2025-06-20,0.0,57.2,88.3,2025-06,False,False,False
Mancherial,Kannepalli,2025-06-21,1.6,50.7,100.0,2025-06,False,False,False
Mancherial,Kannepalli,2025-06-22,10.0,47.2,100.0,2025-06,False,True,False
Mancherial,Kannepalli,2025-06-23,5.4,58.2,100.0,2025-06,False,True,False
Mancherial,Kannepalli,2025-06-24,31.9,65.4,100.0,2025-06,False,True,False
