district,mandal,date,rain_(mm),min_humidity_(%),max_humidity_(%),date_yyyy_mm
Jogulamba Gadwal,Dharur,2025-06-28,0.0,46.9,99.1,2025-06
Jogulamba Gadwal,Dharur,2025-06-29,2.4,45.8,96.9,2025-06
Jogulamba Gadwal,Dharur,2025-06-30,0.6,49.2,100.0,2025-06
Jogulamba Gadwal,Gadwal,2025-04-06,0.0,56.5,91.5,2025-04
Jogulamba Gadwal,Gadwal,2025-08-06,0.7,40.2,94.4,2025-08
Jogulamba Gadwal,Gadwal,2025-12-06,56.0,60.4,99.8,2025-12
Jogulamba Gadwal,Gadwal,2025-02-06,3.3,43.3,93.6,2025-02
Jogulamba Gadwal,Gadwal,2025-01-06,0.0,49.7,87.7,2025-01
Jogulamba Gadwal,Gadwal,2025-07-06,0.0,37.3,85.1,2025-07
Jogulamba Gadwal,Gadwal,2025-06-06,0.0,50.4,87.7,2025-06
Jogulamba Gadwal,Gadwal,2025-03-06,0.0,51.5,87.7,2025-03
Jogulamba Gadwal,Gadwal,2025-05-06,0.0,56.5,87.1,2025-05
Jogulamba Gadwal,Gadwal,2025-11-06,0.0,56.5,87.7,2025-11
Jogulamba Gadwal,Gadwal,2025-10-06,0.0,46.8,87.7,2025-10
Jogulamba Gadwal,Gadwal,2025-09-06,0.0,56.5,91.9,2025-09
Jogulamba Gadwal,Gadwal,2025-06-13,0.0,50.3,99.1,2025-06
Jogulamba Gadwal,Gadwal,2025-06-14,0.0,46.8,94.6,2025-06
Jogulamba Gadwal,Gadwal,2025-06-15,0.0,66.2,91.6,2025-06
Jogulamba Gadwal,Gadwal,2025-06-16,1.0,58.1,92.7,2025-06
Jogulamba Gadwal,Gadwal,2025-06-17,2.6,59.2,93.4,2025-06
Jogulamba Gadwal,Gadwal,2025-06-18,0.0,43.9,85.8,2025-06
Jogulamba Gadwal,Gadwal,2025-06-19,0.0,56.5,87.7,2025-06
Jogulamba Gadwal,Gadwal,2025-06-20,0.0,56.5,87.7,2025-06
Jogulamba Gadwal,Gadwal,2025-06-21,6.2,56.5,100.0,2025-06
Jogulamba Gadwal,Gadwal,2025-06-22,0.0,44.5,87.7,2025-06
Jogulamba Gadwal,Gadwal,2025-06-23,4.2,56.5,100.0,2025-06
Jogulamba Gadwal,Gadwal,2025-06-24,1.6,48.7,100.0,2025-06
Jogulamba Gadwal,Gadwal,2025-06-25,0.7,58.4,87.7,2025-06
Jogulamba Gadwal,Gadwal,2025-06-26,5.2,58.7,100.0,2025-06
Jogulamba Gadwal,Gadwal,2025-06-27,2.6,53.1,85.2,2025-06
Jogulamba Gadwal,Gadwal,2025-06-28,0.0,49.1,84.3,2025-06
Jogulamba Gadwal,Gadwal,2025-06-29,2.0,40.4,95.2,2025-06
Jogulamba Gadwal,Gadwal,2025-06-30,0.3,47.9,88.5,2025-06
Jogulamba Gadwal,Ghattu,2025-04-06,0.0,45.9,83.9,2025-04
Jogulamba Gadwal,Ghattu,2025-08-06,0.0,42.0,82.0,2025-08
Jogulamba Gadwal,Ghattu,2025-12-06,58.4,53.6,93.7,2025-12
Jogulamba Gadwal,Ghattu,2025-02-06,0.8,47.7,83.4,2025-02
Jogulamba Gadwal,Ghattu,2025-01-06,0.0,45.3,84.9,2025-01
Jogulamba Gadwal,Ghattu,2025-07-06,0.0,47.1,77.6,2025-07
Jogulamba Gadwal,Ghattu,2025-06-06,0.0,48.9,81.0,2025-06
Jogulamba Gadwal,Ghattu,2025-03-06,0.3,49.1,79.5,2025-03
Jogulamba Gadwal,Ghattu,2025-05-06,2.6,41.7,87.6,2025-05
Jogulamba Gadwal,Ghattu,2025-11-06,0.0,45.9,77.8,2025-11
Jogulamba Gadwal,Ghattu,2025-10-06,0.0,40.5,80.0,2025-10
Jogulamba Gadwal,Ghattu,2025-09-06,0.0,43.8,88.3,2025-09
Jogulamba Gadwal,Ghattu,2025-06-13,0.0,63.1,92.1,2025-06
Jogulamba Gadwal,Ghattu,2025-06-14,0.0,61.5,89.8,2025-06
Jogulamba Gadwal,Ghattu,2025-06-15,0.0,64.2,81.0,2025-06
Jogulamba Gadwal,Ghattu,2025-06-16,0.3,61.5,85.2,2025-06
Jogulamba Gadwal,Ghattu,2025-06-17,1.9,57.4,84.4,2025-06
Jogulamba Gadwal,Ghattu,2025-06-18,0.0,49.7,83.9,2025-06
Jogulamba Gadwal,Ghattu,2025-06-19,0.0,50.9,81.5,2025-06
Jogulamba Gadwal,Ghattu,2025-06-20,0.0,48.5,80.5,2025-06
Jogulamba Gadwal,Ghattu,2025-06-21,6.6,52.6,88.8,2025-06
Jogulamba Gadwal,Ghattu,2025-06-22,0.0,50.1,82.0,2025-06
Jogulamba Gadwal,Ghattu,2025-06-23,6.1,41.7,89.8,2025-06
Jogulamba Gadwal,Ghattu,2025-06-24,5.2,51.4,87.9,2025-06
Jogulamba Gadwal,Ghattu,2025-06-25,6.2,59.0,87.4,2025-06
Jogulamba Gadwal,Ghattu,2025-06-26,2.3,62.1,83.4,2025-06
Jogulamba Gadwal,Ghattu,2025-06-27,3.3,54.2,85.2,2025-06
Jogulamba Gadwal,Ghattu,2025-06-28,0.4,53.2,85.4,2025-06
Jogulamba Gadwal,Ghattu,2025-06-29,0.0,49.5,81.0,2025-06
Jogulamba Gadwal,Ghattu,2025-06-30,0.0,52.1,82.5,2025-06
Jogulamba Gadwal,Itikyal,2025-04-06,0.0,45.2,87.5,2025-04
Jogulamba Gadwal,Itikyal,2025-08-06,9.6,39.5,87.8,2025-08
Jogulamba Gadwal,Itikyal,2025-12-06,53.1,60.6,100.0,2025-12
Jogulamba Gadwal,Itikyal,2025-02-06,0.0,44.7,89.2,2025-02
Jogulamba Gadwal,Itikyal,2025-01-06,0.0,49.8,88.3,2025-01
Jogulamba Gadwal,Itikyal,2025-07-06,0.0,41.4,78.0,2025-07
Jogulamba Gadwal,Itikyal,2025-06-06,0.0,48.4,86.6,2025-06
Jogulamba Gadwal,Itikyal,2025-03-06,0.4,43.1,83.6,2025-03
Jogulamba Gadwal,Itikyal,2025-05-06,0.0,38.0,86.6,2025-05
Jogulamba Gadwal,Itikyal,2025-11-06,0.0,46.2,80.1,2025-11
Jogulamba Gadwal,Itikyal,2025-10-06,0.0,40.6,80.7,2025-10
Jogulamba Gadwal,Itikyal,2025-09-06,0.0,41.9,93.4,2025-09
Jogulamba Gadwal,Itikyal,2025-06-13,3.0,71.2,100.0,2025-06
Jogulamba Gadwal,Itikyal,2025-06-14,0.0,71.5,98.5,2025-06
Jogulamba Gadwal,Itikyal,2025-06-15,0.7,65.1,94.8,2025-06
Jogulamba Gadwal,Itikyal,2025-06-16,0.7,61.0,93.4,2025-06
Jogulamba Gadwal,Itikyal,2025-06-17,4.5,59.2,91.7,2025-06
Jogulamba Gadwal,Itikyal,2025-06-18,0.0,48.3,90.5,2025-06
Jogulamba Gadwal,Itikyal,2025-06-19,0.0,49.3,86.6,2025-06
Jogulamba Gadwal,Itikyal,2025-06-20,0.0,44.2,86.6,2025-06
Jogulamba Gadwal,Itikyal,2025-06-21,0.0,50.9,91.7,2025-06
Jogulamba Gadwal,Itikyal,2025-06-22,0.0,47.4,84.9,2025-06
Jogulamba Gadwal,Itikyal,2025-06-23,4.9,40.6,95.7,2025-06
Jogulamba Gadwal,Itikyal,2025-06-24,0.8,48.9,91.7,2025-06
Jogulamba Gadwal,Itikyal,2025-06-25,8.5,57.4,100.0,2025-06
Jogulamba Gadwal,Itikyal,2025-06-26,0.0,61.0,88.8,2025-06
Jogulamba Gadwal,Itikyal,2025-06-27,0.0,55.2,87.0,2025-06
Jogulamba Gadwal,Itikyal,2025-06-28,0.3,51.0,92.1,2025-06
Jogulamba Gadwal,Itikyal,2025-06-29,4.6,46.2,84.5,2025-06
Jogulamba Gadwal,Itikyal,2025-06-30,0.8,48.9,98.5,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-04-06,0.0,47.8,100.0,2025-04
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-08-06,0.0,48.2,92.5,2025-08
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-12-06,24.9,64.7,100.0,2025-12
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-02-06,7.8,52.0,100.0,2025-02
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-01-06,0.0,53.2,100.0,2025-01
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-07-06,0.0,44.6,83.7,2025-07
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-06,0.0,56.3,95.4,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-03-06,0.0,53.5,100.0,2025-03
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-05-06,0.3,36.4,96.3,2025-05
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-11-06,0.0,56.3,87.2,2025-11
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-10-06,0.0,47.3,91.5,2025-10
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-09-06,8.9,42.8,100.0,2025-09
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-13,0.2,69.9,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-14,0.3,67.5,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-15,1.9,72.6,97.3,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-16,1.7,62.8,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-17,5.2,69.6,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-18,0.0,47.8,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-19,0.0,49.4,97.2,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-20,0.0,47.3,94.4,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-21,2.2,49.4,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-22,0.0,43.0,90.8,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-23,4.1,38.8,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-24,3.3,51.5,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-25,3.8,64.7,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-26,1.5,66.5,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-27,0.8,53.9,100.0,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-28,0.0,45.1,98.7,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-29,0.3,41.2,93.4,2025-06
Jogulamba Gadwal,Kaloor_Timmanadoddi,2025-06-30,0.0,47.3,100.0,2025-06
Jogulamba Gadwal,Maldakal,2025-04-06,0.0,49.5,87.3,2025-04
Jogulamba Gadwal,Maldakal,2025-08-06,0.3,45.5,89.8,2025-08
Jogulamba Gadwal,Maldakal,2025-12-06,63.2,62.3,99.4,2025-12
Jogulamba Gadwal,Maldakal,2025-02-06,0.0,49.5,88.5,2025-02
Jogulamba Gadwal,Maldakal,2025-01-06,0.0,52.5,85.9,2025-01
Jogulamba Gadwal,Maldakal,2025-07-06,0.0,45.9,77.2,2025-07
Jogulamba Gadwal,Maldakal,2025-06-06,0.0,53.4,82.1,2025-06
Jogulamba Gadwal,Maldakal,2025-03-06,2.7,49.5,81.5,2025-03
Jogulamba Gadwal,Maldakal,2025-05-06,0.8,41.1,83.1,2025-05
Jogulamba Gadwal,Maldakal,2025-11-06,0.0,52.5,80.5,2025-11
Jogulamba Gadwal,Maldakal,2025-10-06,0.0,49.5,80.5,2025-10
Jogulamba Gadwal,Maldakal,2025-09-06,0.0,49.2,87.8,2025-09
Jogulamba Gadwal,Maldakal,2025-06-13,0.2,70.9,97.2,2025-06
Jogulamba Gadwal,Maldakal,2025-06-14,1.3,63.1,94.1,2025-06
Jogulamba Gadwal,Maldakal,2025-06-15,0.7,63.1,87.8,2025-06
Jogulamba Gadwal,Maldakal,2025-06-16,1.2,61.0,91.0,2025-06
Jogulamba Gadwal,Maldakal,2025-06-17,2.4,61.5,87.9,2025-06
Jogulamba Gadwal,Maldakal,2025-06-18,0.0,50.6,87.6,2025-06
Jogulamba Gadwal,Maldakal,2025-06-19,0.2,50.5,84.0,2025-06
Jogulamba Gadwal,Maldakal,2025-06-20,0.0,51.0,83.3,2025-06
Jogulamba Gadwal,Maldakal,2025-06-21,2.2,53.9,89.4,2025-06
Jogulamba Gadwal,Maldakal,2025-06-22,0.0,49.9,84.6,2025-06
Jogulamba Gadwal,Maldakal,2025-06-23,14.3,43.9,95.1,2025-06
Jogulamba Gadwal,Maldakal,2025-06-24,2.4,52.3,91.0,2025-06
Jogulamba Gadwal,Maldakal,2025-06-25,4.8,56.9,93.0,2025-06
Jogulamba Gadwal,Maldakal,2025-06-26,1.1,57.1,86.6,2025-06
Jogulamba Gadwal,Maldakal,2025-06-27,1.6,55.2,87.8,2025-06
Jogulamba Gadwal,Maldakal,2025-06-28,0.0,53.9,87.4,2025-06
Jogulamba Gadwal,Maldakal,2025-06-29,5.8,48.7,95.1,2025-06
Jogulamba Gadwal,Maldakal,2025-06-30,0.0,55.6,83.7,2025-06
Jogulamba Gadwal,Manopad,2025-04-06,0.0,57.7,84.0,2025-04
Jogulamba Gadwal,Manopad,2025-08-06,0.0,53.5,93.9,2025-08
Jogulamba Gadwal,Manopad,2025-12-06,3.8,69.3,98.9,2025-12
Jogulamba Gadwal,Manopad,2025-02-06,0.0,57.1,83.5,2025-02
Jogulamba Gadwal,Manopad,2025-01-06,0.0,56.1,85.0,2025-01
Jogulamba Gadwal,Manopad,2025-07-06,4.3,51.8,79.0,2025-07
Jogulamba Gadwal,Manopad,2025-06-06,0.0,52.4,79.9,2025-06
Jogulamba Gadwal,Manopad,2025-03-06,0.0,51.8,80.6,2025-03
Jogulamba Gadwal,Manopad,2025-05-06,0.0,48.3,82.1,2025-05
Jogulamba Gadwal,Manopad,2025-11-06,3.1,54.1,90.0,2025-11
Jogulamba Gadwal,Manopad,2025-10-06,0.0,53.0,81.3,2025-10
Jogulamba Gadwal,Manopad,2025-09-06,0.0,59.7,91.6,2025-09
Jogulamba Gadwal,Manopad,2025-06-13,5.9,77.4,97.7,2025-06
Jogulamba Gadwal,Manopad,2025-06-14,0.0,85.2,96.0,2025-06
Jogulamba Gadwal,Manopad,2025-06-15,0.0,73.6,94.1,2025-06
Jogulamba Gadwal,Manopad,2025-06-16,0.0,84.6,92.7,2025-06
Jogulamba Gadwal,Manopad,2025-06-17,0.0,77.7,93.4,2025-06
Jogulamba Gadwal,Manopad,2025-06-18,3.3,79.1,92.1,2025-06
Jogulamba Gadwal,Manopad,2025-06-19,0.0,78.8,91.2,2025-06
Jogulamba Gadwal,Manopad,2025-06-20,0.0,78.1,90.9,2025-06
Jogulamba Gadwal,Manopad,2025-06-21,2.3,78.8,94.1,2025-06
Jogulamba Gadwal,Manopad,2025-06-22,0.6,78.8,91.2,2025-06
Jogulamba Gadwal,Manopad,2025-06-23,0.0,76.5,93.7,2025-06
Jogulamba Gadwal,Manopad,2025-06-24,0.0,78.8,91.6,2025-06
Jogulamba Gadwal,Manopad,2025-06-25,6.9,80.6,98.6,2025-06
Jogulamba Gadwal,Manopad,2025-06-26,0.0,83.7,94.3,2025-06
Jogulamba Gadwal,Manopad,2025-06-27,0.0,81.1,92.2,2025-06
Jogulamba Gadwal,Manopad,2025-06-28,1.9,79.1,92.7,2025-06
Jogulamba Gadwal,Manopad,2025-06-29,0.0,77.3,91.9,2025-06
Jogulamba Gadwal,Manopad,2025-06-30,4.5,78.3,98.1,2025-06
Jogulamba Gadwal,Rajoli,2025-04-06,0.0,46.1,100.0,2025-04
Jogulamba Gadwal,Rajoli,2025-08-06,0.6,49.7,88.2,2025-08
Jogulamba Gadwal,Rajoli,2025-12-06,55.3,60.4,100.0,2025-12
Jogulamba Gadwal,Rajoli,2025-02-06,0.0,49.2,87.3,2025-02
Jogulamba Gadwal,Rajoli,2025-01-06,0.0,60.8,94.0,2025-01
Jogulamba Gadwal,Rajoli,2025-07-06,0.0,51.4,100.0,2025-07
Jogulamba Gadwal,Rajoli,2025-06-06,0.0,47.4,81.6,2025-06
Jogulamba Gadwal,Rajoli,2025-03-06,0.0,26.4,82.2,2025-03
Jogulamba Gadwal,Rajoli,2025-05-06,0.0,43.4,100.0,2025-05
Jogulamba Gadwal,Rajoli,2025-11-06,0.0,46.1,100.0,2025-11
Jogulamba Gadwal,Rajoli,2025-10-06,0.0,36.4,100.0,2025-10
Jogulamba Gadwal,Rajoli,2025-09-06,0.0,54.8,97.9,2025-09
Jogulamba Gadwal,Rajoli,2025-06-13,0.0,56.5,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-14,0.0,16.8,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-15,0.0,25.3,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-16,0.0,60.7,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-17,0.0,58.0,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-18,0.0,15.7,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-19,0.0,62.7,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-20,0.0,56.5,87.7,2025-06
Jogulamba Gadwal,Rajoli,2025-06-21,0.0,60.6,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-22,0.0,52.0,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-23,0.9,53.8,94.4,2025-06
Jogulamba Gadwal,Rajoli,2025-06-24,0.0,17.4,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-25,11.9,57.4,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-26,0.6,78.0,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-27,0.0,48.9,98.3,2025-06
Jogulamba Gadwal,Rajoli,2025-06-28,0.0,56.5,100.0,2025-06
Jogulamba Gadwal,Rajoli,2025-06-29,0.0,45.4,92.1,2025-06
Jogulamba Gadwal,Rajoli,2025-06-30,4.2,26.4,100.0,2025-06
Jogulamba Gadwal,Undavelli,2025-04-06,0.0,57.7,84.0,2025-04
Jogulamba Gadwal,Undavelli,2025-08-06,7.3,48.3,93.9,2025-08
Jogulamba Gadwal,Undavelli,2025-12-06,19.6,64.1,100.0,2025-12
Jogulamba Gadwal,Undavelli,2025-02-06,0.0,57.1,83.5,2025-02
Jogulamba Gadwal,Undavelli,2025-01-06,0.0,56.1,85.0,2025-01
Jogulamba Gadwal,Undavelli,2025-07-06,0.0,49.4,79.0,2025-07
Jogulamba Gadwal,Undavelli,2025-06-06,0.0,50.0,79.9,2025-06
Jogulamba Gadwal,Undavelli,2025-03-06,0.0,51.8,80.6,2025-03
Jogulamba Gadwal,Undavelli,2025-05-06,0.0,48.3,82.1,2025-05
Jogulamba Gadwal,Undavelli,2025-11-06,0.0,50.8,90.0,2025-11
Jogulamba Gadwal,Undavelli,2025-10-06,0.0,49.2,81.3,2025-10
Jogulamba Gadwal,Undavelli,2025-09-06,0.0,54.2,91.6,2025-09
Jogulamba Gadwal,Undavelli,2025-06-13,0.0,77.4,100.0,2025-06
Jogulamba Gadwal,Undavelli,2025-06-14,0.3,73.6,100.0,2025-06
Jogulamba Gadwal,Undavelli,2025-06-15,0.0,73.6,100.0,2025-06
Jogulamba Gadwal,Undavelli,2025-06-16,0.0,69.3,89.2,2025-06
Jogulamba Gadwal,Undavelli,2025-06-17,0.2,65.3,100.0,2025-06
Jogulamba Gadwal,Undavelli,2025-06-18,0.0,58.2,85.8,2025-06
Jogulamba Gadwal,Undavelli,2025-06-19,0.0,57.6,84.1,2025-06
Jogulamba Gadwal,Undavelli,2025-06-20,0.0,56.1,83.7,2025-06
Jogulamba Gadwal,Undavelli,2025-06-21,1.0,57.7,89.3,2025-06
Jogulamba Gadwal,Undavelli,2025-06-22,4.7,57.7,86.1,2025-06
Jogulamba Gadwal,Undavelli,2025-06-23,0.3,53.0,89.6,2025-06
Jogulamba Gadwal,Undavelli,2025-06-24,0.0,57.7,87.4,2025-06
Jogulamba Gadwal,Undavelli,2025-06-25,10.6,61.2,97.2,2025-06
Jogulamba Gadwal,Undavelli,2025-06-26,0.0,67.3,89.3,2025-06
Jogulamba Gadwal,Undavelli,2025-06-27,0.0,62.3,85.7,2025-06
Jogulamba Gadwal,Undavelli,2025-06-28,0.0,58.2,86.5,2025-06
Jogulamba Gadwal,Undavelli,2025-06-29,0.0,54.5,85.0,2025-06
Jogulamba Gadwal,Undavelli,2025-06-30,8.4,56.6,96.1,2025-06
Jogulamba Gadwal,Waddepalle,2025-04-06,0.0,44.8,84.3,2025-04
Jogulamba Gadwal,Waddepalle,2025-08-06,2.6,42.8,95.2,2025-08
Jogulamba Gadwal,Waddepalle,2025-12-06,48.0,57.8,97.0,2025-12
Jogulamba Gadwal,Waddepalle,2025-02-06,0.0,46.2,83.6,2025-02
Jogulamba Gadwal,Waddepalle,2025-01-06,0.0,43.6,84.8,2025-01
Jogulamba Gadwal,Waddepalle,2025-07-06,0.0,41.3,75.6,2025-07
Jogulamba Gadwal,Waddepalle,2025-06-06,0.0,41.3,80.4,2025-06
Jogulamba Gadwal,Waddepalle,2025-03-06,0.0,45.6,79.9,2025-03
Jogulamba Gadwal,Waddepalle,2025-05-06,0.0,38.9,85.1,2025-05
Jogulamba Gadwal,Waddepalle,2025-11-06,1.3,41.9,89.7,2025-11
Jogulamba Gadwal,Waddepalle,2025-10-06,0.0,37.4,77.5,2025-10
Jogulamba Gadwal,Waddepalle,2025-09-06,0.0,39.8,88.9,2025-09
Jogulamba Gadwal,Waddepalle,2025-06-13,0.0,63.6,95.2,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-14,0.0,66.1,91.8,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-15,0.0,62.5,86.0,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-16,0.8,57.3,84.8,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-17,0.0,53.7,86.0,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-18,0.0,45.4,86.0,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-19,0.0,55.8,90.8,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-20,0.0,51.2,87.7,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-21,1.0,56.8,95.9,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-22,0.0,52.0,91.0,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-23,1.3,48.0,94.4,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-24,0.0,51.1,91.7,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-25,11.7,57.4,99.2,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-26,0.0,69.8,93.1,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-27,0.0,52.9,92.4,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-28,0.0,56.5,94.1,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-29,0.0,52.8,85.8,2025-06
Jogulamba Gadwal,Waddepalle,2025-06-30,1.6,54.8,99.3,2025-06
Kamareddy,23,2025-04-06,0.0,35.4,75.1,2025-04
Kamareddy,23,2025-08-06,0.0,30.5,80.7,2025-08
Kamareddy,23,2025-12-06,0.0,62.4,94.9,2025-12
Kamareddy,23,2025-02-06,0.0,36.9,78.3,2025-02
Kamareddy,23,2025-01-06,0.0,35.1,79.3,2025-01
Kamareddy,23,2025-07-06,0.0,32.0,72.9,2025-07
Kamareddy,23,2025-06-06,0.0,38.1,78.2,2025-06
Kamareddy,23,2025-03-06,0.0,34.3,75.7,2025-03
Kamareddy,23,2025-05-06,0.0,36.3,80.5,2025-05
Kamareddy,23,2025-11-06,22.0,69.7,94.8,2025-11
Kamareddy,23,2025-10-06,25.0,65.8,93.1,2025-10
Kamareddy,23,2025-09-06,54.0,35.4,94.0,2025-09
Kamareddy,23,2025-06-13,10.3,63.9,94.0,2025-06
Kamareddy,23,2025-06-14,0.0,57.7,92.6,2025-06
Kamareddy,23,2025-06-15,0.0,52.5,86.4,2025-06
Kamareddy,23,2025-06-16,0.0,65.8,84.7,2025-06
Kamareddy,23,2025-06-17,1.3,55.4,84.7,2025-06
Kamareddy,23,2025-06-18,0.0,45.0,83.3,2025-06
Kamareddy,23,2025-06-19,0.0,52.6,78.1,2025-06
Kamareddy,23,2025-06-20,0.0,52.6,82.4,2025-06
Kamareddy,23,2025-06-21,0.0,47.1,83.3,2025-06
Kamareddy,23,2025-06-22,0.0,41.8,82.4,2025-06
Kamareddy,23,2025-06-23,4.3,40.2,78.1,2025-06
Kamareddy,23,2025-06-24,0.0,47.7,78.5,2025-06
Kamareddy,23,2025-06-25,0.0,51.0,80.2,2025-06
Kamareddy,23,2025-06-26,57.8,53.5,95.9,2025-06
Kamareddy,23,2025-06-27,10.8,68.8,92.6,2025-06
Kamareddy,23,2025-06-28,0.0,51.0,85.5,2025-06
Kamareddy,23,2025-06-29,0.0,51.0,80.7,2025-06
Kamareddy,23,2025-06-30,0.5,53.5,93.1,2025-06
Kamareddy,24,2025-04-06,0.0,52.6,89.2,2025-04
Kamareddy,24,2025-08-06,0.0,38.4,100.0,2025-08
Kamareddy,24,2025-12-06,0.3,66.5,98.1,2025-12
Kamareddy,24,2025-02-06,0.0,48.2,100.0,2025-02
Kamareddy,24,2025-01-06,0.0,48.8,100.0,2025-01
Kamareddy,24,2025-07-06,0.0,37.3,85.9,2025-07
Kamareddy,24,2025-06-06,0.0,46.0,89.1,2025-06
Kamareddy,24,2025-03-06,0.0,50.4,100.0,2025-03
Kamareddy,24,2025-05-06,1.2,42.5,92.7,2025-05
Kamareddy,24,2025-11-06,0.0,71.0,95.1,2025-11
Kamareddy,24,2025-10-06,4.3,77.4,99.0,2025-10
Kamareddy,24,2025-09-06,24.7,48.6,100.0,2025-09
Kamareddy,24,2025-06-13,9.7,59.4,99.6,2025-06
Kamareddy,24,2025-06-14,1.3,58.3,99.6,2025-06
Kamareddy,24,2025-06-15,0.0,61.1,93.1,2025-06
Kamareddy,24,2025-06-16,0.0,66.6,89.5,2025-06
Kamareddy,24,2025-06-17,0.0,65.2,89.1,2025-06
Kamareddy,24,2025-06-18,0.0,53.1,100.0,2025-06
Kamareddy,24,2025-06-19,0.0,57.9,100.0,2025-06
Kamareddy,24,2025-06-20,0.3,58.9,100.0,2025-06
Kamareddy,24,2025-06-21,1.0,54.0,100.0,2025-06
Kamareddy,24,2025-06-22,0.3,51.5,100.0,2025-06
Kamareddy,24,2025-06-23,0.0,47.1,100.0,2025-06
Kamareddy,24,2025-06-24,1.0,57.9,100.0,2025-06
Kamareddy,24,2025-06-25,0.0,61.8,100.0,2025-06
Kamareddy,24,2025-06-26,8.2,63.8,99.0,2025-06
Kamareddy,24,2025-06-27,3.4,72.1,98.5,2025-06
Kamareddy,24,2025-06-28,0.3,56.5,100.0,2025-06
Kamareddy,24,2025-06-29,0.0,54.0,100.0,2025-06
Kamareddy,24,2025-06-30,20.6,62.2,100.0,2025-06
Kamareddy,25,2025-04-06,0.0,52.2,83.8,2025-04
Kamareddy,25,2025-08-06,0.0,40.6,95.7,2025-08
Kamareddy,25,2025-12-06,1.0,95.3,100.0,2025-12
Kamareddy,25,2025-02-06,0.0,48.1,87.9,2025-02
Kamareddy,25,2025-01-06,0.0,49.3,87.2,2025-01
Kamareddy,25,2025-07-06,0.0,38.0,90.6,2025-07
Kamareddy,25,2025-06-06,0.0,54.8,94.9,2025-06
